104;0;2671.00;16.37;1680.00;0.00;0.68
105;0;2849.00;10.77;1219.00;0.00;0.56
106;0;3167.00;10.60;704.00;0.00;0.56
107;0;4712.00;10.82;1868.00;0.00;0.68
108;0;2552.00;10.07;899.00;0.00;0.60
109;0;2252.00;11.25;508.00;0.00;0.64
110;0;3198.00;11.77;1524.00;0.00;0.60
111;0;3806.00;10.40;324.00;0.00;0.56
112;0;2937.00;10.02;1191.00;0.00;0.48
113;0;3939.00;11.30;427.00;0.00;0.56
114;0;4692.00;10.00;1370.00;0.00;0.56
115;0;2430.00;10.50;1686.00;0.00;0.60
116;0;2451.00;10.00;257.00;0.00;0.60
117;0;4547.00;11.22;614.00;0.00;0.56
118;0;4042.00;11.20;606.00;0.00;0.64
119;0;4204.00;10.20;1176.00;0.00;0.68
120;0;3734.00;11.30;515.00;0.00;0.64
121;0;2518.00;10.00;1217.00;0.00;0.64
122;0;3840.00;14.10;706.00;0.00;0.60
123;0;5010.00;10.20;1335.00;0.00;0.56
124;0;4571.00;13.40;1594.00;0.00;0.64
125;0;3505.00;10.10;1219.00;0.00;0.60
126;0;3413.00;10.92;393.00;0.00;0.60
127;0;4883.00;10.92;1142.00;0.00;0.68
128;0;2704.00;10.30;1220.00;0.00;0.60
129;0;2840.00;16.80;1394.00;0.00;0.56
130;0;4300.00;11.80;1193.00;0.00;0.72
131;0;3523.00;10.60;872.00;0.00;0.60
132;0;4079.00;13.60;907.00;0.00;0.60
133;0;4203.00;13.60;1368.00;0.00;0.56
134;0;3172.00;12.05;1542.00;0.00;0.76
135;0;2446.00;10.50;392.00;0.00;0.56
136;0;2960.00;10.10;612.00;0.00;0.64
137;0;4664.00;10.30;1909.00;0.00;0.68
138;0;2668.00;11.00;313.00;0.00;0.60
139;0;4232.00;10.50;1874.00;0.00;0.68
140;0;3600.00;10.45;1111.00;0.00;0.80
141;0;3338.00;10.25;1448.00;0.00;0.68
142;0;2761.00;11.30;1450.00;0.00;0.60
143;0;4238.00;9.97;803.00;0.00;0.64
144;0;2666.00;9.90;199.00;0.00;0.40
145;0;2345.00;12.00;455.00;0.00;0.60
146;0;4220.00;14.77;888.00;0.00;0.52
147;0;4312.00;12.90;1622.00;0.00;0.52
148;0;2544.00;10.00;301.00;0.00;0.60
149;0;4477.00;10.30;1719.00;0.00;0.36
150;0;3236.00;11.10;690.00;0.00;0.60
151;0;4348.00;13.07;849.00;0.00;0.84
152;0;3927.00;12.90;631.00;0.00;0.64
153;0;3923.00;11.32;398.00;0.00;0.68
154;0;3091.00;11.07;427.00;0.00;0.44
155;0;4122.00;10.35;869.00;0.00;0.60
156;0;4038.00;11.97;1059.00;0.00;0.72
157;0;4536.00;10.60;635.00;0.00;0.52
158;0;4256.00;12.87;674.00;0.00;0.56
159;0;4237.00;12.32;1395.00;0.00;0.60
160;0;2568.00;10.90;1306.00;0.00;0.56
161;0;2500.00;10.27;921.00;0.00;0.52
162;0;4492.00;11.65;626.00;0.00;0.64
163;0;4066.00;11.30;1066.00;0.00;0.56
164;0;3807.00;11.90;753.00;0.00;0.60
165;0;2639.00;10.20;172.00;0.00;0.76
166;0;3695.00;10.00;227.00;0.00;0.72
167;0;3863.00;15.60;1423.00;0.00;0.68
168;0;3815.00;15.00;1424.00;0.00;0.64
169;0;2401.00;10.00;1047.00;0.00;0.56
170;0;4428.00;10.95;833.00;0.00;0.76
171;0;4398.00;10.17;1850.00;0.00;0.64
172;0;3296.00;10.00;126.00;0.00;0.64
173;0;2411.00;11.17;1567.00;0.00;0.60
174;0;4754.00;9.90;1010.00;0.00;0.56
175;0;3845.00;15.45;1344.00;0.00;0.52
176;0;2888.00;11.25;1488.00;0.00;0.60
177;0;2754.00;10.40;1156.00;0.00;0.56
178;0;2683.00;12.30;1510.00;0.00;0.68
179;0;2605.00;9.90;883.00;0.00;0.64
180;0;2598.00;11.35;1260.00;0.00;0.56
181;0;4112.00;11.27;1207.00;0.00;0.60
182;0;3166.00;15.55;1650.00;0.00;0.68
183;0;4305.00;12.65;720.00;0.00;0.60
184;0;3388.00;11.87;638.00;0.00;0.64
185;0;3623.00;12.32;567.00;0.00;0.64
186;0;3636.00;9.90;512.00;0.00;0.60
187;0;3790.00;17.00;1412.00;0.00;0.64
188;0;2872.00;15.45;1354.00;0.00;0.64
189;0;2637.00;10.30;906.00;0.00;0.52
190;0;4264.00;12.30;634.00;0.00;0.52
191;0;3692.00;12.10;723.00;0.00;0.72
192;0;2359.00;10.32;924.00;0.00;0.60
193;0;3476.00;10.60;786.00;0.00;0.60
194;0;2971.00;10.15;755.00;0.00;0.60
195;0;3216.00;11.30;1504.00;0.00;0.48
196;0;2240.00;11.05;622.00;0.00;0.64
197;0;3740.00;10.70;862.00;0.00;0.52
198;0;3038.00;11.50;738.00;0.00;0.68
199;0;4318.00;10.27;1234.00;0.00;0.52
200;0;2609.00;11.22;291.00;0.00;0.72
201;0;4309.00;10.90;1367.00;0.00;0.52
202;0;2971.00;11.97;1887.00;0.00;0.60
203;0;3821.00;11.40;722.00;0.00;0.52
204;0;3376.00;17.70;1480.00;0.00;0.64
205;0;2782.00;12.10;1557.00;0.00;0.64
206;0;3723.00;10.27;566.00;0.00;0.56
207;0;3677.00;10.22;161.00;0.00;0.60
208;0;4949.00;9.90;1205.00;0.00;0.56
209;0;3307.00;11.00;850.00;0.00;0.52
210;0;3673.00;11.85;648.00;0.00;0.52
211;0;3533.00;10.37;763.00;0.00;0.60
212;0;4046.00;12.27;1139.00;0.00;0.64
213;0;4446.00;12.70;1785.00;0.00;0.60
214;0;2652.00;10.17;136.00;0.00;0.64
215;0;4289.00;11.62;1490.00;0.00;0.68
216;0;3068.00;12.00;466.00;0.00;0.64
217;0;2718.00;10.35;1691.00;0.00;0.52
218;0;4357.00;9.95;1755.00;0.00;0.56
219;0;3749.00;11.92;831.00;0.00;0.52
220;0;4561.00;11.30;665.00;0.00;0.60
221;0;3014.00;11.05;1861.00;0.00;0.68
222;0;2439.00;10.07;1312.00;0.00;0.60
223;0;2549.00;11.20;1264.00;0.00;0.52
224;0;2078.00;10.50;485.00;0.00;0.60
225;0;4125.00;11.47;1037.00;0.00;0.64
226;0;3088.00;10.30;337.00;0.00;0.56
227;0;2887.00;11.37;1379.00;0.00;0.64
228;0;3912.00;11.37;878.00;0.00;0.56
229;0;4248.00;11.30;1298.00;0.00;0.60
230;0;2998.00;9.95;525.00;0.00;0.68
231;0;3129.00;10.80;844.00;0.00;0.60
232;0;2564.00;11.20;238.00;0.00;0.68
233;0;3868.00;14.50;1204.00;0.00;0.56
234;0;4278.00;11.85;1683.00;0.00;0.64
235;0;4278.00;11.02;1179.00;0.00;0.68
236;0;4033.00;11.42;1101.00;0.00;0.64
237;0;3442.00;10.10;171.00;0.00;0.64
238;0;4368.00;11.80;719.00;0.00;0.56
239;0;3035.00;12.10;765.00;0.00;0.64
240;0;4626.00;10.10;566.00;0.00;0.52
241;0;3944.00;12.55;1257.00;0.00;0.72
242;0;4063.00;10.87;1210.00;0.00;0.56
243;0;3658.00;11.05;734.00;0.00;0.72
244;0;3917.00;11.05;509.00;0.00;0.56
245;0;2179.00;10.00;330.00;0.00;0.60
246;0;3513.00;10.20;313.00;0.00;0.64
247;0;3573.00;11.80;1089.00;0.00;0.56
248;0;2923.00;10.37;1219.00;0.00;0.60
249;0;4319.00;12.90;691.00;0.00;0.56
250;0;3419.00;10.15;249.00;0.00;0.68
251;0;4392.00;10.20;584.00;0.00;0.72
252;0;3620.00;12.30;857.00;0.00;0.60
253;0;3516.00;13.42;479.00;0.00;0.64
254;0;3236.00;10.85;1584.00;0.00;0.72
255;0;3536.00;10.40;223.00;0.00;0.76
256;0;3908.00;10.27;1299.00;0.00;0.64
257;0;3720.00;10.15;897.00;0.00;0.52
258;0;2389.00;10.80;1257.00;0.00;0.60
259;0;3861.00;11.15;1284.00;0.00;1.20
260;0;2573.00;15.12;1642.00;0.00;0.68
261;0;4005.00;10.50;108.00;0.00;0.72
262;0;2183.00;10.17;1446.00;0.00;0.48
263;0;3828.00;12.42;897.00;0.00;0.56
264;0;3108.00;11.80;564.00;0.00;0.52
265;0;4205.00;12.02;861.00;0.00;0.56
266;0;2679.00;10.07;1804.00;0.00;0.48
267;0;4671.00;11.17;1809.00;0.00;0.68
268;0;2371.00;9.90;1169.00;0.00;0.56
269;0;3212.00;10.55;905.00;0.00;0.60
270;0;4399.00;11.32;869.00;0.00;0.72
271;0;3243.00;10.97;359.00;0.00;0.52
272;0;2629.00;10.90;358.00;0.00;0.64
273;0;2440.00;10.70;812.00;0.00;0.52
274;0;4782.00;10.95;1140.00;0.00;0.56
275;0;4346.00;13.20;1362.00;0.00;0.60
276;0;3754.00;18.50;1338.00;0.00;0.44
277;0;3300.00;11.42;401.00;0.00;0.64
278;0;3480.00;11.47;1553.00;0.00;0.60
279;0;4080.00;13.45;1559.00;0.00;0.52
280;0;2402.00;10.82;610.00;0.00;0.60
281;0;3836.00;11.35;271.00;0.00;0.64
282;0;2813.00;10.40;1201.00;0.00;0.52
283;0;2474.00;10.30;1153.00;0.00;0.64
284;0;3726.00;16.05;1157.00;0.00;0.52
285;0;3645.00;9.92;1197.00;0.00;0.48
286;0;4393.00;12.97;686.00;0.00;0.68
287;0;2664.00;10.30;400.00;0.00;0.60
288;0;4199.00;12.50;978.00;0.00;0.68
289;0;3547.00;10.50;344.00;0.00;0.64
290;0;3048.00;10.50;591.00;0.00;0.52
291;0;4644.00;11.90;1545.00;0.00;0.68
292;0;2789.00;10.42;1876.00;0.00;0.76
293;0;4075.00;10.12;1665.00;0.00;0.72
294;0;4511.00;10.97;523.00;0.00;0.64
295;0;3365.00;10.00;273.00;0.00;0.68
296;0;3310.00;10.17;218.00;0.00;0.52
297;0;2507.00;10.07;1038.00;0.00;0.68
298;0;3537.00;12.25;1019.00;0.00;0.60
299;0;4162.00;10.85;1813.00;0.00;0.68
300;0;3863.00;12.20;1363.00;0.00;0.60
301;0;3927.00;14.40;1480.00;0.00;0.68
302;0;2777.00;10.20;348.00;0.00;0.48
303;0;3911.00;10.50;333.00;0.00;0.64
304;0;3767.00;10.65;611.00;0.00;0.64
305;0;4254.00;11.80;1607.00;0.00;0.56
306;0;3977.00;12.45;1622.00;0.00;0.56
307;0;3326.00;18.67;1515.00;0.00;0.60
308;0;4280.00;10.17;475.00;0.00;0.52
309;0;4217.00;12.62;1411.00;0.00;0.56
310;0;4550.00;10.00;953.00;0.00;0.48
311;0;4824.00;11.10;1164.00;0.00;0.60
312;0;4385.00;12.65;1371.00;0.00;0.60
313;0;4422.00;10.10;459.00;0.00;0.56
314;0;4804.00;11.20;1100.00;0.00;0.52
315;0;3042.00;11.10;1689.00;0.00;0.72
316;0;4333.00;12.02;876.00;0.00;0.64
317;0;2233.00;10.50;1121.00;0.00;0.56
318;0;3807.00;10.60;819.00;0.00;0.64
319;0;3341.00;10.42;374.00;0.00;0.64
320;0;3686.00;10.00;1268.00;0.00;0.40
321;0;3902.00;11.47;1389.00;0.00;0.60
322;0;4193.00;10.30;566.00;0.00;0.60
323;0;4185.00;13.00;1298.00;0.00;0.56
324;0;3763.00;10.05;934.00;0.00;0.48
325;0;4582.00;10.97;563.00;0.00;0.68
326;0;3690.00;11.60;1019.00;0.00;0.60
327;0;4114.00;10.00;1703.00;0.00;0.72
328;0;2331.00;12.30;573.00;0.00;0.64
329;0;4014.00;11.20;1113.00;0.00;0.60
330;0;2964.00;12.70;1538.00;0.00;0.40
331;0;2833.00;11.10;1455.00;0.00;0.56
332;0;3308.00;10.10;1730.00;0.00;0.72
333;0;4073.00;10.80;1124.00;0.00;0.60
334;0;3535.00;10.20;1616.00;0.00;0.40
335;0;4296.00;12.32;831.00;0.00;0.60
336;0;3869.00;11.75;778.00;0.00;0.64
337;0;4558.00;10.30;975.00;0.00;0.52
338;0;2398.00;10.07;417.00;0.00;0.60
339;0;3110.00;10.50;354.00;0.00;0.64
340;0;4476.00;11.85;1845.00;0.00;0.76
341;0;4369.00;10.40;1808.00;0.00;0.64
342;0;3136.00;12.47;445.00;0.00;0.96
343;0;2655.00;10.00;243.00;0.00;0.68
344;0;4423.00;10.90;521.00;0.00;0.64
345;0;3072.00;11.70;1651.00;0.00;0.68
346;0;4156.00;10.40;862.00;0.00;0.64
347;0;2520.00;10.20;1168.00;0.00;0.60
348;0;2529.00;9.90;1073.00;0.00;0.56
349;0;3268.00;10.80;968.00;0.00;0.64
350;0;2396.00;10.87;386.00;0.00;0.68
351;0;2913.00;10.40;1894.00;0.00;0.68
352;0;4996.00;10.40;1285.00;0.00;0.56
353;0;3614.00;10.80;760.00;0.00;0.72
354;0;2862.00;10.05;1685.00;0.00;0.52
355;0;2202.00;11.27;586.00;0.00;0.68
356;0;4233.00;11.45;719.00;0.00;0.56
357;0;2543.00;10.50;1686.00;0.00;0.60
358;0;3759.00;10.12;1426.00;0.00;0.48
359;0;2161.00;10.80;557.00;0.00;0.60
360;0;2533.00;11.15;1456.00;0.00;0.52
361;0;3949.00;10.77;1606.00;0.00;0.64
362;0;4337.00;10.60;1127.00;0.00;0.76
363;0;4264.00;12.45;1547.00;0.00;0.68
364;0;2460.00;10.00;718.00;0.00;0.56
365;0;3876.00;12.30;996.00;0.00;0.64
366;0;4676.00;10.20;1329.00;0.00;0.52
367;0;3340.00;11.50;404.00;0.00;0.64
368;0;4287.00;12.50;901.00;0.00;0.68
369;0;2629.00;10.87;1543.00;0.00;0.56
370;0;3920.00;15.17;1567.00;0.00;0.48
371;0;3296.00;11.42;960.00;0.00;0.60
372;0;3728.00;10.40;176.00;0.00;0.76
373;0;4777.00;11.27;1119.00;0.00;0.48
374;0;3924.00;11.85;997.00;0.00;0.72
375;0;4305.00;10.12;1682.00;0.00;0.56
376;0;4219.00;12.52;684.00;0.00;0.56
377;0;3753.00;11.42;644.00;0.00;0.60
378;0;3642.00;10.70;313.00;0.00;0.64
379;0;4170.00;11.12;752.00;0.00;0.68
380;0;2371.00;10.85;555.00;0.00;0.56
381;0;3485.00;10.10;1635.00;0.00;0.52
382;0;3424.00;11.30;453.00;0.00;0.56
383;0;3659.00;10.07;387.00;0.00;0.72
384;0;4761.00;11.40;1812.00;0.00;0.72
385;0;2591.00;10.50;1155.00;0.00;0.60
386;0;2100.00;10.75;514.00;0.00;0.64
387;0;3781.00;21.97;1245.00;0.00;0.56
388;0;3394.00;12.00;549.00;0.00;0.56
389;0;3657.00;12.50;1144.00;0.00;0.60
390;0;5031.00;10.20;1147.00;0.00;0.56
391;0;3085.00;11.42;1501.00;0.00;0.64
392;0;4451.00;10.27;819.00;0.00;0.36
393;0;4330.00;12.75;1339.00;0.00;0.84
394;0;3933.00;10.10;82.00;0.00;0.60
395;0;2752.00;13.05;1568.00;0.00;0.72
396;0;4146.00;10.20;905.00;0.00;0.60
397;0;2224.00;10.70;546.00;0.00;0.64
398;0;4510.00;10.10;1231.00;0.00;0.52
399;0;3461.00;10.80;1175.00;0.00;0.60
400;0;3568.00;11.40;397.00;0.00;0.68
401;0;3682.00;11.90;578.00;0.00;0.52
402;0;2768.00;10.00;1241.00;0.00;0.60
403;0;4002.00;11.22;1246.00;0.00;0.60
404;0;4481.00;11.80;1054.00;0.00;0.64
405;0;2513.00;13.72;1362.00;0.00;0.68
406;0;4080.00;12.50;760.00;0.00;0.52
407;0;3363.00;11.12;732.00;0.00;0.52
408;0;3792.00;11.55;468.00;0.00;0.68
409;0;3243.00;11.17;1551.00;0.00;0.40
410;0;2480.00;17.97;1513.00;0.00;0.84
411;0;2400.00;10.00;181.00;0.00;0.56
412;0;2642.00;11.30;327.00;0.00;0.68
413;0;2930.00;10.10;1377.00;0.00;0.44
414;0;3368.00;9.80;1698.00;0.00;0.68
415;0;4198.00;11.10;1100.00;0.00;0.60
416;0;3213.00;11.00;1434.00;0.00;0.52
417;0;4294.00;11.60;1328.00;0.00;0.56
418;0;2414.00;10.30;1232.00;0.00;0.64
419;0;5014.00;10.05;1123.00;0.00;0.48
420;0;4371.00;9.90;1130.00;0.00;0.72
421;0;2926.00;11.55;1463.00;0.00;0.68
422;0;2328.00;10.70;330.00;0.00;0.60
423;0;4459.00;10.97;489.00;0.00;0.60
424;0;2553.00;13.10;1495.00;0.00;0.64
425;0;3220.00;12.12;483.00;0.00;0.56
426;0;4263.00;10.37;1889.00;0.00;0.68
427;0;4569.00;10.50;1453.00;0.00;0.56
428;0;2196.00;9.90;1077.00;0.00;0.52
429;0;4234.00;13.40;916.00;0.00;0.56
430;0;3478.00;13.80;1516.00;0.00;0.64
431;0;4300.00;13.40;941.00;0.00;0.84
432;0;3853.00;16.77;1180.00;0.00;0.64
433;0;3167.00;11.00;880.00;0.00;0.60
434;0;2579.00;10.40;163.00;0.00;0.64
435;0;3299.00;10.70;315.00;0.00;0.56
436;0;3800.00;22.97;1368.00;0.00;0.52
437;0;2951.00;10.20;567.00;0.00;0.56
438;0;3045.00;11.15;548.00;0.00;0.56
439;0;2691.00;9.90;1824.00;0.00;0.56
440;0;3612.00;10.97;1028.00;0.00;0.64
441;0;3124.00;11.12;540.00;0.00;0.56
442;0;4306.00;10.82;1070.00;0.00;0.40
443;0;5032.00;10.02;1354.00;0.00;0.52
444;0;4466.00;11.22;1184.00;0.00;0.56
445;0;2895.00;11.75;1532.00;0.00;0.68
446;0;2454.00;10.47;849.00;0.00;0.60
447;0;3445.00;10.67;1613.00;0.00;0.52
448;0;3169.00;13.20;565.00;0.00;0.68
449;0;2802.00;10.10;1089.00;0.00;0.60
450;0;4428.00;12.00;1805.00;0.00;0.72
451;0;4638.00;11.10;1748.00;0.00;0.52
452;0;2403.00;11.95;664.00;0.00;0.64
453;0;2253.00;10.97;1469.00;0.00;0.48
454;0;4317.00;11.70;746.00;0.00;0.56
455;0;4069.00;12.40;724.00;0.00;0.52
456;0;3675.00;10.27;124.00;0.00;0.64
457;0;3495.00;12.22;731.00;0.00;0.56
458;0;4021.00;12.10;619.00;0.00;0.68
459;0;3929.00;10.42;115.00;0.00;0.64
460;0;4574.00;11.65;1654.00;0.00;0.68
461;0;3435.00;10.75;844.00;0.00;0.56
462;0;2738.00;9.90;1308.00;0.00;0.72
463;0;2723.00;10.27;299.00;0.00;0.60
464;0;4439.00;9.80;902.00;0.00;0.56
465;0;4112.00;12.05;674.00;0.00;0.64
466;0;2818.00;10.10;1690.00;0.00;0.44
467;0;2523.00;22.00;1575.00;0.00;0.72
468;0;3532.00;11.90;1075.00;0.00;0.56
469;0;4437.00;10.90;960.00;0.00;0.80
470;0;4019.00;11.40;1531.00;0.00;0.52
471;0;4494.00;10.25;1166.00;0.00;0.40
472;0;4013.00;10.15;562.00;0.00;0.64
473;0;3625.00;11.90;929.00;0.00;0.60
474;0;2960.00;10.00;547.00;0.00;0.56
475;0;3443.00;18.92;1516.00;0.00;0.60
476;0;3717.00;10.97;852.00;0.00;0.64
477;0;2530.00;10.30;1021.00;0.00;0.64
478;0;2365.00;10.17;1759.00;0.00;0.60
479;0;2934.00;10.30;1854.00;0.00;0.52
480;0;3661.00;10.30;240.00;0.00;0.76
481;0;3987.00;13.00;786.00;0.00;0.52
482;0;2472.00;10.07;1332.00;0.00;0.56
483;0;4366.00;12.47;782.00;0.00;0.60
484;0;4500.00;10.35;1464.00;0.00;0.72
485;0;4210.00;10.75;1817.00;0.00;0.60
486;0;2841.00;12.27;1606.00;0.00;0.68
487;0;4182.00;11.12;1634.00;0.00;0.64
488;0;4331.00;11.60;799.00;0.00;0.56
489;0;3429.00;10.40;329.00;0.00;0.68
490;0;4313.00;13.35;1563.00;0.00;0.56
491;0;3378.00;12.10;601.00;0.00;0.56
492;0;3721.00;10.40;350.00;0.00;0.64
493;0;2201.00;10.00;673.00;0.00;0.28
494;0;3639.00;10.10;348.00;0.00;0.64
495;0;4338.00;10.80;1214.00;0.00;0.64
496;0;2955.00;10.12;1739.00;0.00;0.52
497;0;2956.00;10.40;1302.00;0.00;0.56
498;0;4226.00;11.00;1629.00;0.00;0.56
499;0;3884.00;13.35;1073.00;0.00;0.56
500;0;3486.00;10.60;850.00;0.00;0.56
501;0;2219.00;10.42;640.00;0.00;0.64
502;0;4852.00;11.85;1182.00;0.00;0.60
503;0;3066.00;11.62;1683.00;0.00;0.72
504;0;4734.00;9.90;1007.00;0.00;0.52
505;0;3206.00;10.65;843.00;0.00;0.60
506;0;3714.00;10.20;200.00;0.00;0.76
507;0;3180.00;9.87;1768.00;0.00;0.56
508;0;3291.00;10.47;446.00;0.00;0.76
509;0;3950.00;12.70;768.00;0.00;0.52
510;0;3152.00;10.25;851.00;0.00;0.68
511;0;3985.00;10.70;571.00;0.00;0.72
512;0;2663.00;11.35;1716.00;0.00;0.72
513;0;2537.00;10.37;445.00;0.00;0.68
514;0;2578.00;10.10;1098.00;0.00;0.72
515;0;3366.00;14.40;1649.00;0.00;0.68
516;0;3811.00;10.05;602.00;0.00;0.64
517;0;4373.00;12.90;837.00;0.00;0.60
518;0;4554.00;9.80;756.00;0.00;0.60
519;0;3930.00;11.75;728.00;0.00;0.60
520;0;3385.00;11.20;798.00;0.00;0.60
521;0;3861.00;14.45;1453.00;0.00;0.72
522;0;2638.00;10.00;1881.00;0.00;0.64
523;0;3574.00;10.30;227.00;0.00;0.68
524;0;4225.00;11.55;853.00;0.00;0.48
525;0;4199.00;12.05;1257.00;0.00;0.44
526;0;4129.00;10.32;1654.00;0.00;0.68
527;0;4858.00;9.97;1027.00;0.00;0.44
528;0;2700.00;11.27;1533.00;0.00;0.64
529;0;3588.00;11.30;465.00;0.00;0.60
530;0;3134.00;17.85;1701.00;0.00;0.56
531;0;3051.00;11.20;487.00;0.00;0.68
532;0;3542.00;11.45;881.00;0.00;0.60
533;0;2300.00;10.50;1452.00;0.00;0.68
534;0;2195.00;10.70;505.00;0.00;0.68
535;0;3537.00;10.90;1595.00;0.00;0.64
536;0;2467.00;10.02;1629.00;0.00;0.64
537;0;2679.00;10.00;1866.00;0.00;0.60
538;0;2456.00;10.10;979.00;0.00;0.52
539;0;2423.00;10.00;825.00;0.00;0.36
540;0;3455.00;13.47;601.00;0.00;0.68
541;0;4793.00;10.82;1844.00;0.00;0.72
542;0;3520.00;10.30;1583.00;0.00;0.52
543;0;3720.00;10.35;1338.00;0.00;0.68
544;0;3971.00;10.17;1049.00;0.00;0.48
545;0;2678.00;10.30;937.00;0.00;0.56
546;0;4071.00;17.50;1586.00;0.00;0.60
547;0;3222.00;11.02;669.00;0.00;0.60
548;0;2746.00;9.90;1262.00;0.00;0.72
