310;149;154;202;land;true;plains;1
311;251;159;115;land;false;plains;1
312;188;234;152;land;false;plains;1
313;119;236;228;land;true;plains;1
314;144;168;220;land;false;urban;4
315;179;167;165;land;false;plains;1
316;230;155;152;land;false;plains;1
317;250;231;123;land;false;desert;1
318;173;148;244;land;false;plains;1
319;160;218;213;land;false;desert;1
320;241;136;202;land;true;plains;1
321;216;231;80;land;false;plains;1
322;251;210;114;land;false;plains;1
323;237;117;184;land;false;plains;1
324;140;204;162;land;false;plains;1
325;178;159;241;land;false;plains;1
326;250;9;246;land;false;plains;1
327;213;226;105;land;true;forest;1
328;222;113;241;land;false;jungle;1
329;203;201;127;land;false;forest;1
330;101;200;249;land;false;forest;1
331;155;232;240;land;false;plains;1
332;238;160;208;land;false;desert;1
333;89;208;246;land;false;forest;1
334;174;144;224;land;true;desert;1
335;85;253;253;land;false;hills;1
336;188;124;217;land;false;hills;1
337;216;69;247;land;false;urban;1
338;131;234;186;land;false;desert;1
339;228;112;206;land;false;desert;1
340;233;95;232;land;false;hills;1
341;208;230;85;land;false;marsh;1
342;232;207;70;land;false;forest;1
343;60;251;226;land;false;desert;1
344;194;248;206;land;false;plains;1
345;211;121;188;land;false;forest;1
346;188;243;82;land;false;plains;1
347;173;207;199;land;false;desert;1
348;149;155;254;land;false;desert;1
349;198;224;162;land;false;desert;1
350;234;178;179;land;false;desert;1
351;165;154;191;land;false;desert;1
352;157;155;241;land;false;plains;1
353;122;164;245;land;false;plains;1
354;227;221;229;land;true;plains;1
355;238;164;176;land;false;jungle;1
356;206;212;86;land;false;plains;1
357;219;150;209;land;false;plains;1
358;249;238;138;land;true;plains;1
359;119;203;227;land;false;marsh;1
360;203;125;228;land;false;forest;1
361;120;229;167;land;true;plains;1
362;172;170;242;land;false;plains;1
363;150;253;149;land;false;urban;1
364;121;252;186;land;false;jungle;1
365;108;244;205;land;false;plains;1
366;210;212;98;land;true;plains;1
367;153;227;124;land;false;desert;1
368;240;126;157;land;false;forest;1
369;240;233;204;land;false;forest;1
370;220;254;214;land;false;mountain;1
371;218;212;252;land;false;desert;1
372;217;136;246;land;false;desert;1
373;208;197;170;land;false;plains;1
374;254;184;64;land;false;forest;1
375;129;127;253;land;false;marsh;1
376;184;248;143;land;false;forest;1
377;103;221;211;land;false;plains;1
378;206;122;221;land;false;desert;1
379;253;167;196;land;false;plains;1
380;251;210;195;land;false;jungle;1
381;119;167;216;land;true;desert;1
382;236;247;232;land;false;desert;1
383;211;133;196;land;false;desert;1
384;178;253;247;land;false;plains;1
385;210;248;198;land;false;desert;1
386;227;161;212;land;false;plains;1
387;180;211;141;land;false;mountain;1
388;252;146;253;land;false;forest;1
389;111;197;246;land;false;mountain;1
390;210;142;254;land;true;plains;1
391;131;161;243;land;false;forest;1
392;246;144;220;land;true;plains;1
393;104;189;215;land;false;plains;1
394;180;186;141;land;true;desert;1
395;221;236;81;land;false;forest;1
396;232;215;132;land;false;marsh;1
397;32;234;244;land;false;jungle;1
398;197;218;221;land;true;forest;1
399;123;240;245;land;false;plains;1
400;115;217;211;land;false;desert;1
401;209;195;140;land;false;plains;1
402;183;191;159;land;false;desert;1
403;149;249;242;land;false;plains;1
404;95;239;204;land;false;hills;1
405;173;231;178;land;false;hills;1
406;170;158;183;land;false;marsh;1
407;174;195;132;land;false;forest;1
408;226;215;71;land;false;plains;1
409;184;151;237;land;false;forest;1
410;195;213;93;land;false;mountain;1
411;204;240;211;land;true;desert;1
412;210;130;179;land;false;desert;1
413;214;240;98;land;true;plains;1
414;242;191;186;land;false;desert;1
415;216;195;128;land;false;forest;1
416;247;203;70;land;false;plains;1
417;254;163;162;land;false;plains;1
418;218;237;136;land;false;desert;1
419;242;212;126;land;true;plains;1
420;237;51;242;land;false;forest;1
421;91;253;163;land;false;forest;1
422;246;236;182;land;false;desert;1
423;241;98;167;land;false;plains;1
424;236;228;63;land;false;forest;1
425;201;236;167;land;false;plains;1
426;253;241;27;land;true;forest;1
427;212;218;205;land;false;marsh;1
428;223;192;128;land;true;plains;1
429;175;191;232;land;false;plains;1
430;225;222;114;land;false;mountain;1
431;156;177;169;land;false;forest;1
432;235;176;164;land;false;mountain;1
433;152;210;192;land;false;desert;1
434;132;212;176;land;false;desert;1
435;129;211;252;land;false;desert;1
436;221;200;248;land;false;mountain;1
437;226;223;87;land;false;desert;1
438;215;175;157;land;false;desert;1
439;187;206;211;land;true;plains;1
440;232;152;142;land;false;plains;1
441;221;84;223;land;false;plains;1
442;238;170;252;land;false;plains;1
443;216;226;225;land;true;plains;1
444;233;155;204;land;false;plains;1
445;100;244;203;land;false;plains;1
446;241;240;87;land;true;plains;1
447;239;194;140;land;false;mountain;1
448;246;220;100;land;false;plains;1
449;229;248;75;land;false;desert;1
450;243;197;175;land;false;plains;1
451;170;227;238;land;false;marsh;1
452;153;209;229;land;false;jungle;1
453;181;193;147;land;false;forest;1
454;234;108;233;land;false;plains;1
455;242;236;122;land;false;plains;1
456;244;136;207;land;false;desert;1
457;228;241;200;land;false;plains;1
458;254;19;228;land;false;plains;1
459;250;243;140;land;false;desert;1
460;163;157;205;land;false;plains;1
461;187;97;226;land;false;forest;1
462;141;246;185;land;false;urban;1
463;38;228;236;land;false;desert;1
464;83;195;239;land;false;urban;1
465;253;232;91;land;false;plains;1
466;192;173;161;land;true;plains;1
467;193;196;134;land;false;mountain;1
468;232;248;93;land;false;plains;1
469;209;188;129;land;false;plains;1
470;156;154;239;land;false;mountain;1
471;215;179;145;land;true;plains;1
472;175;137;193;land;true;plains;1
473;193;145;235;land;false;plains;1
474;97;236;172;land;false;desert;1
475;195;220;160;land;false;mountain;1
476;131;185;210;land;false;urban;1
477;179;109;249;land;false;desert;1
478;211;203;136;land;true;plains;1
479;240;235;166;land;true;plains;1
480;220;60;236;land;false;desert;1
481;149;253;171;land;false;forest;1
482;106;249;211;land;false;desert;1
483;217;235;253;land;false;plains;1
484;91;223;249;land;false;marsh;1
485;167;96;241;land;false;plains;1
486;204;218;229;land;false;forest;1
487;209;238;225;land;false;marsh;1
488;220;57;226;land;false;forest;1
489;208;198;178;land;false;desert;1
490;233;190;234;land;false;plains;1
491;205;189;242;land;false;plains;1
492;208;167;156;land;false;desert;1
493;220;59;227;land;true;plains;1
494;215;208;86;land;false;desert;1
495;210;235;127;land;false;plains;1
496;197;168;147;land;true;plains;1
497;216;176;139;land;true;desert;1
498;198;194;174;land;false;marsh;1
499;130;236;225;land;false;plains;1
500;96;181;234;land;false;plains;1
501;250;203;106;land;false;plains;1
502;247;236;115;land;false;plains;1
503;198;194;241;land;false;mountain;1
504;219;139;228;land;true;plains;4
505;109;176;218;land;false;plains;1
506;252;123;216;land;false;desert;1
507;207;141;247;land;true;plains;1
508;220;208;218;land;false;desert;1
509;207;183;120;land;false;plains;1
510;88;206;215;land;false;plains;1
511;217;157;205;land;false;plains;1
512;202;210;241;land;true;mountain;1
513;202;219;88;land;false;desert;1
514;125;171;241;land;false;desert;1
515;250;220;164;land;false;mountain;1
516;157;253;173;land;false;forest;1
517;88;251;175;land;false;forest;1
518;175;236;227;land;true;plains;1
519;172;194;245;land;false;plains;1
520;174;225;227;land;false;forest;1
521;163;185;154;land;false;mountain;1
522;221;189;245;land;true;forest;1
523;171;193;168;land;false;desert;1
524;165;153;251;land;false;hills;1
525;167;215;161;land;false;plains;1
526;162;169;214;land;false;marsh;1
527;100;205;230;land;true;plains;4
528;161;137;235;land;false;forest;1
529;203;108;253;land;false;forest;1
530;243;236;212;land;false;mountain;1
531;162;244;165;land;false;desert;1
532;172;228;216;land;false;plains;1
533;226;199;185;land;false;plains;1
534;157;225;144;land;false;jungle;1
535;134;239;186;land;false;desert;1
536;219;42;252;land;true;plains;1
537;205;228;91;land;true;forest;1
538;139;249;248;land;false;desert;1
539;219;93;200;land;true;plains;1
540;76;250;205;land;false;forest;1
541;27;238;239;land;true;plains;1
542;216;150;223;land;true;desert;1
543;173;169;208;land;true;plains;1
544;229;177;182;land;false;forest;1
545;213;115;207;land;false;desert;1
546;203;232;121;land;false;mountain;1
547;131;186;187;land;false;forest;1
548;228;198;114;land;false;desert;1
549;208;232;114;land;true;plains;1
550;123;240;234;land;false;desert;1
551;88;244;181;land;false;jungle;1
552;193;128;186;land;false;plains;1
553;219;241;157;land;false;desert;1
554;179;147;201;land;false;plains;1
555;158;98;254;land;false;plains;4
556;250;248;123;land;false;plains;1
557;204;146;152;land;false;mountain;1
558;84;198;250;land;false;plains;1
559;163;198;189;land;false;desert;1
560;203;224;242;land;false;plains;1
561;230;245;44;land;false;plains;1
562;182;133;239;land;false;forest;1
563;196;250;143;land;false;marsh;1
564;210;232;246;land;false;mountain;1
565;159;105;245;land;false;jungle;1
566;234;189;245;land;false;urban;1
567;201;180;192;land;true;desert;1
568;221;170;126;land;false;jungle;1
569;174;181;169;land;false;jungle;1
570;234;212;173;land;false;plains;1
571;232;186;159;land;false;jungle;1
572;238;136;251;land;false;desert;1
573;248;221;146;land;false;desert;1
574;218;83;237;land;false;desert;1
575;171;204;205;land;true;desert;1
576;204;139;241;land;true;plains;1
577;190;254;169;land;false;desert;1
578;192;251;248;land;false;forest;1
579;89;242;175;land;false;jungle;1
580;254;230;206;land;false;mountain;1
581;100;153;248;land;false;desert;1
582;178;228;184;land;false;plains;1
583;148;171;212;land;false;plains;1
584;225;202;195;land;false;mountain;1
585;199;111;203;land;false;urban;1
586;231;229;193;land;false;forest;1
587;77;247;205;land;false;desert;1
588;231;220;163;land;false;forest;1
589;208;223;169;land;false;desert;1
590;248;181;184;land;false;desert;1
591;102;241;200;land;true;desert;1
592;186;201;198;land;true;plains;1
593;225;141;136;land;false;plains;1
594;238;247;55;land;false;marsh;1
595;154;178;211;land;false;desert;1
596;241;194;119;land;false;plains;1
597;242;156;150;land;false;desert;1
598;152;118;238;land;false;jungle;1
599;210;252;178;land;false;plains;1
600;151;148;207;land;false;plains;1
601;248;211;189;land;false;hills;1
602;191;160;252;land;false;forest;1
603;236;141;197;land;false;desert;1
604;89;206;213;land;true;plains;1
605;249;95;217;land;false;forest;1
606;94;204;245;land;false;forest;1
607;157;178;240;land;false;plains;1
608;79;247;182;land;false;plains;1
609;161;157;200;land;false;desert;1
610;239;222;117;land;false;plains;1
611;182;194;149;land;false;plains;1
612;164;178;203;land;false;jungle;1
613;149;202;241;land;false;desert;1
614;185;223;237;land;false;desert;1
615;146;117;247;land;true;plains;1
616;171;212;191;land;false;forest;1
617;236;161;211;land;false;jungle;1
618;251;62;247;land;false;plains;1
619;247;248;244;land;false;plains;1
620;247;184;187;land;true;plains;1
621;75;225;225;land;false;plains;1
622;121;181;217;land;false;plains;1
623;163;235;157;land;false;desert;1
624;122;253;150;land;false;desert;1
625;134;237;149;land;false;desert;1
626;98;202;216;land;false;desert;1
627;170;150;203;land;false;plains;1
628;171;104;231;land;false;desert;1
629;186;215;245;land;false;desert;1
630;238;149;252;land;false;desert;1
631;151;231;128;land;false;plains;1
632;254;177;161;land;false;mountain;1
633;83;223;197;land;true;plains;1
634;166;244;116;land;false;forest;1
635;209;177;176;land;false;desert;1
636;187;240;75;land;false;forest;1
637;235;138;249;land;false;desert;1
638;245;198;142;land;true;urban;1
639;166;111;254;land;false;forest;1
640;205;134;253;land;false;desert;1
641;243;147;118;land;false;plains;1
642;196;229;137;land;false;forest;1
643;131;240;144;land;true;plains;1
644;230;236;245;land;false;desert;1
645;187;208;110;land;false;mountain;1
646;192;207;225;land;false;plains;1
647;249;169;198;land;false;desert;1
648;163;137;241;land;false;desert;1
649;168;149;245;land;false;plains;1
650;183;234;95;land;false;forest;1
651;182;208;196;land;false;plains;1
652;254;172;104;land;false;forest;1
653;148;223;254;land;true;plains;1
654;241;141;250;land;false;plains;1
655;174;215;175;land;false;plains;1
656;164;185;195;land;false;forest;1
657;42;234;249;land;false;forest;1
658;138;191;218;land;false;mountain;1
659;222;131;211;land;false;plains;1
660;248;158;237;land;false;plains;1
661;120;220;185;land;false;desert;1
662;76;176;251;land;false;mountain;1
663;237;216;52;land;false;jungle;1
664;143;244;122;land;false;forest;1
665;202;137;191;land;false;plains;1
666;181;158;226;land;false;plains;1
667;250;202;194;land;false;hills;1
668;219;138;249;land;false;desert;1
669;214;177;201;land;false;plains;1
670;241;115;146;land;false;desert;1
671;222;210;111;land;false;hills;1
672;224;208;231;land;false;forest;1
673;228;189;190;land;false;jungle;1
674;202;190;158;land;false;plains;1
675;227;254;148;land;false;desert;1
676;248;183;243;land;false;plains;1
677;177;170;200;land;false;forest;1
678;171;214;148;land;false;desert;1
679;222;239;160;land;false;desert;1
680;99;254;253;land;false;mountain;1
681;168;208;149;land;false;forest;1
682;193;179;157;land;false;desert;1
683;233;148;179;land;false;forest;1
684;182;221;233;land;false;mountain;1
685;228;136;208;land;false;plains;1
686;169;155;250;land;false;forest;1
687;150;198;212;land;false;plains;1
688;159;220;127;land;false;forest;1
689;108;254;182;land;false;forest;1
690;216;113;250;land;false;desert;1
691;64;213;245;land;false;desert;1
692;230;210;150;land;false;forest;1
693;213;252;219;land;false;plains;1
694;84;227;238;land;false;plains;1
695;233;213;109;land;false;plains;1
696;196;221;132;land;true;plains;1
697;238;152;156;land;false;desert;1
698;101;186;253;land;false;mountain;1
699;253;136;201;land;false;plains;1
700;249;188;177;land;false;plains;1
701;250;77;203;land;false;forest;1
702;198;185;121;land;false;desert;1
703;196;249;113;land;false;forest;1
704;236;133;136;land;false;mountain;1
705;180;210;170;land;false;forest;1
706;195;246;251;land;false;plains;1
707;249;213;202;land;false;plains;1
708;246;95;180;land;false;plains;1
709;213;131;163;land;false;forest;1
710;210;158;252;land;false;desert;1
711;240;156;149;land;false;plains;1
712;226;124;222;land;false;forest;1
713;133;237;174;land;false;jungle;1
714;214;81;210;land;false;plains;1
715;220;206;213;land;false;desert;1
716;177;249;197;land;false;urban;1
717;75;254;191;land;false;plains;1
718;152;179;208;land;true;desert;1
719;254;201;245;land;false;plains;1
720;172;226;212;land;false;forest;1
721;179;218;167;land;false;plains;1
722;169;234;149;land;false;plains;1
723;203;156;201;land;true;desert;1
724;227;250;214;land;false;jungle;1
725;224;207;91;land;true;plains;1
726;221;153;223;land;false;jungle;1
727;209;140;177;land;true;desert;1
728;248;173;192;land;false;plains;1
729;187;163;249;land;false;plains;1
730;154;198;250;land;false;plains;1
731;68;239;226;land;true;desert;1
732;227;73;242;land;false;plains;1
733;243;154;106;land;false;plains;1
734;144;172;249;land;false;plains;1
735;119;243;235;land;true;desert;1
736;97;184;233;land;false;plains;1
737;218;190;240;land;true;plains;1
738;173;162;246;land;true;desert;1
739;188;254;148;land;false;forest;1
740;253;63;204;land;false;jungle;1
741;200;163;177;land;false;forest;1
742;247;187;202;land;true;plains;1
743;189;229;134;land;false;plains;1
744;245;162;126;land;false;mountain;1
745;171;235;158;land;true;plains;1
746;106;245;152;land;true;plains;1
747;120;184;222;land;false;forest;1
748;140;172;209;land;false;plains;1
749;242;151;218;land;false;hills;1
750;223;122;220;land;false;desert;1
751;251;211;248;land;false;desert;1
752;200;156;250;land;true;forest;1
753;177;248;175;land;false;plains;1
754;173;164;190;land;false;plains;1
755;225;161;193;land;false;plains;1
756;234;214;80;land;false;mountain;1
757;108;238;157;land;false;mountain;1
758;107;241;210;land;false;urban;1
759;228;111;229;land;false;plains;1
760;141;179;236;land;false;plains;1
761;94;253;178;land;false;hills;1
762;225;173;128;land;false;forest;1
763;181;234;130;land;false;desert;1
764;117;229;225;land;false;desert;1
765;166;190;164;land;true;plains;1
766;176;235;104;land;true;marsh;1
767;126;171;217;land;false;plains;1
768;140;219;228;land;true;desert;1
769;238;211;197;land;false;forest;1
770;173;77;251;land;false;jungle;1
771;158;226;191;land;false;desert;1
772;221;211;246;land;false;plains;1
773;243;228;249;land;true;plains;1
774;188;252;167;land;false;plains;1
775;252;194;171;land;false;forest;1
776;152;208;181;land;false;marsh;1
777;189;192;236;land;false;forest;1
778;138;179;204;land;false;plains;1
779;129;236;195;land;false;desert;1
780;177;241;224;land;true;plains;1
781;209;187;253;land;true;desert;1
782;185;120;253;land;false;marsh;1
783;209;182;200;land;false;plains;1
784;105;223;216;land;false;mountain;1
785;183;181;141;land;false;plains;1
786;240;61;233;land;false;forest;1
787;105;231;202;land;false;urban;1
788;206;158;179;land;false;plains;1
789;182;136;250;land;false;urban;1
790;168;202;155;land;false;forest;1
791;251;225;164;land;true;desert;1
792;245;149;192;land;false;plains;1
793;94;233;187;land;false;forest;1
794;223;121;177;land;false;marsh;1
795;238;212;87;land;false;mountain;1
796;221;213;186;land;false;hills;1
797;178;247;104;land;false;plains;1
798;245;189;183;land;false;marsh;1
799;110;205;253;land;false;desert;1
800;196;101;252;land;false;forest;1
801;147;223;209;land;false;jungle;1
802;232;198;253;land;false;forest;1
803;234;153;151;land;false;desert;1
804;235;222;217;land;false;forest;1
805;234;160;204;land;false;plains;1
806;206;241;147;land;true;desert;1
807;129;214;243;land;false;mountain;1
808;211;103;213;land;false;desert;1
809;212;191;173;land;false;plains;1
810;236;195;221;land;false;jungle;1
811;192;120;250;land;false;plains;1
812;230;153;196;land;true;plains;1
813;114;242;173;land;false;plains;1
814;229;109;253;land;false;desert;1
815;135;231;246;land;false;mountain;1
