6;nuclear_reactor_spawn;2144.00;9.50;705.00;-1.57;0
6;rocket_site_spawn;2138.00;9.50;718.00;-1.57;0
6;radar_station;2110.00;9.60;706.00;-1.57;0
6;fuel_silo;2131.00;9.50;723.00;-1.57;0
6;floating_harbor;2136.00;9.50;729.00;-1.57;0
6;stronghold_network;2169.00;9.50;671.00;-1.57;0
6;special_project_facility_spawn;2154.00;9.50;683.00;-1.57;0
6;special_project_facility_spawn;2168.00;9.50;669.00;-1.57;0
6;special_project_facility_spawn;2174.00;9.50;666.00;-1.57;0
6;special_project_facility_spawn;2145.00;9.50;713.00;-1.57;0
6;special_project_facility_spawn;2147.00;9.50;695.00;-1.57;0
6;special_project_facility_spawn;2172.00;9.60;718.00;-1.57;0
6;special_project_facility_spawn;2152.00;9.50;698.00;-1.57;0
6;special_project_facility_spawn;2161.00;9.50;736.00;-1.57;0
6;special_project_facility_spawn;2153.00;9.50;719.00;-1.57;0
6;special_project_facility_spawn;2120.00;9.60;702.00;-1.57;0
7;supply_node;1309.00;9.50;281.00;-1.57;0
7;supply_node;1325.00;9.50;262.00;-1.57;0
7;supply_node;1326.00;9.60;338.00;-1.57;0
7;supply_node;1321.00;9.60;336.00;-1.57;0
7;supply_node;1334.00;9.50;252.00;-1.57;0
7;supply_node;1303.00;9.50;274.00;-1.57;0
7;supply_node;1314.00;9.50;268.00;-1.57;0
7;arms_factory;1345.00;9.50;267.00;-1.57;0
7;arms_factory;1367.00;9.70;302.00;-1.57;0
7;arms_factory;1342.00;9.60;308.00;-1.57;0
7;arms_factory;1342.00;9.60;298.00;-1.57;0
7;arms_factory;1322.00;9.60;313.00;-1.57;0
7;arms_factory;1344.00;9.60;274.00;-1.57;0
7;industrial_complex;1363.00;9.70;307.00;-1.57;0
7;industrial_complex;1359.00;9.70;304.00;-1.57;0
7;industrial_complex;1359.00;9.70;311.00;-1.57;0
7;industrial_complex;1324.00;9.60;293.00;-1.57;0
7;industrial_complex;1309.00;9.50;277.00;-1.57;0
7;industrial_complex;1333.00;9.70;316.00;-1.57;0
7;air_base;1336.00;9.50;271.00;-1.57;0
7;bunker;1314.00;9.50;302.00;-1.57;0
7;bunker;1338.00;9.60;320.00;-1.57;0
7;bunker;1317.00;9.50;295.00;-1.57;0
7;bunker;1348.00;9.70;309.00;-1.57;0
7;bunker;1330.00;9.50;264.00;-1.57;0
7;bunker;1361.00;9.70;299.00;-1.57;0
7;bunker;1312.00;9.50;282.00;-1.57;0
7;coastal_bunker;1316.00;9.50;268.00;-1.57;0
7;coastal_bunker;1332.00;9.50;254.00;-1.57;0
7;coastal_bunker;1324.00;9.60;337.00;-1.57;0
7;coastal_bunker;1305.00;9.50;283.00;-1.57;0
7;dockyard;1305.00;9.50;269.00;-1.57;0
7;naval_base_spawn;1316.00;9.50;268.00;-1.57;7837
7;naval_base_spawn;1334.00;9.50;252.00;-1.57;7852
7;naval_base_spawn;1321.00;9.60;336.00;-1.57;7842
7;naval_base_spawn;1305.00;9.50;277.00;-1.57;7850
7;anti_air_building;1338.00;9.50;253.00;-1.57;0
7;anti_air_building;1348.00;9.60;304.00;-1.57;0
7;anti_air_building;1348.00;9.60;290.00;-1.57;0
7;synthetic_refinery;1323.00;9.60;301.00;-1.57;0
7;nuclear_reactor_spawn;1316.00;9.50;298.00;-1.57;0
7;rocket_site_spawn;1353.00;9.60;300.00;-1.57;0
7;radar_station;1328.00;9.50;275.00;-1.57;0
7;fuel_silo;1329.00;9.50;271.00;-1.57;0
7;floating_harbor;1325.00;9.60;338.00;-1.57;0
7;stronghold_network;1369.00;9.70;302.00;-1.57;0
7;special_project_facility_spawn;1363.00;9.70;302.00;-1.57;0
7;special_project_facility_spawn;1332.00;9.60;333.00;-1.57;0
7;special_project_facility_spawn;1339.00;9.60;293.00;-1.57;0
7;special_project_facility_spawn;1361.00;9.60;286.00;-1.57;0
7;special_project_facility_spawn;1351.00;9.60;280.00;-1.57;0
7;special_project_facility_spawn;1342.00;9.50;253.00;-1.57;0
7;special_project_facility_spawn;1320.00;9.60;303.00;-1.57;0
8;supply_node;1180.00;9.50;650.00;-1.57;0
8;supply_node;1147.00;9.50;633.00;-1.57;0
8;supply_node;1167.00;9.50;637.00;-1.57;0
8;supply_node;1150.00;9.50;629.00;-1.57;0
8;supply_node;1159.00;9.50;632.00;-1.57;0
8;supply_node;1169.00;9.50;638.00;-1.57;0
8;supply_node;1182.00;9.50;651.00;-1.57;0
8;arms_factory;1156.00;9.50;634.00;-1.57;0
8;arms_factory;1123.00;9.60;676.00;-1.57;0
8;arms_factory;1150.00;9.50;637.00;-1.57;0
8;arms_factory;1154.00;9.50;641.00;-1.57;0
8;arms_factory;1152.00;9.50;632.00;-1.57;0
8;arms_factory;1156.00;9.50;643.00;-1.57;0
8;industrial_complex;1142.00;9.60;649.00;-1.57;0
8;industrial_complex;1159.00;9.70;691.00;-1.57;0
8;industrial_complex;1159.00;9.60;665.00;-1.57;0
8;industrial_complex;1141.00;9.70;671.00;-1.57;0
8;industrial_complex;1174.00;9.60;681.00;-1.57;0
8;industrial_complex;1172.00;9.60;678.00;-1.57;0
8;air_base;1156.00;9.50;637.00;-1.57;0
8;bunker;1162.00;9.60;669.00;-1.57;0
8;bunker;1179.00;9.60;660.00;-1.57;0
8;bunker;1154.00;9.50;628.00;-1.57;0
8;bunker;1148.00;9.70;661.00;-1.57;0
8;bunker;1140.00;9.50;644.00;-1.57;0
8;bunker;1160.00;9.60;670.00;-1.57;0
8;bunker;1127.00;9.60;670.00;-1.57;0
8;coastal_bunker;1182.00;9.50;651.00;-1.57;0
8;coastal_bunker;1133.00;9.50;645.00;-1.57;0
8;coastal_bunker;1172.00;9.50;642.00;-1.57;0
8;coastal_bunker;1151.00;9.50;628.00;-1.57;0
8;dockyard;1183.00;9.50;652.00;-1.57;0
8;naval_base_spawn;1181.00;9.50;651.00;-1.57;6286
8;naval_base_spawn;1140.00;9.50;641.00;-1.57;6301
8;naval_base_spawn;1164.00;9.50;635.00;-1.57;6286
8;naval_base_spawn;1149.00;9.50;631.00;-1.57;6301
8;anti_air_building;1146.00;9.50;636.00;-1.57;0
8;anti_air_building;1132.00;9.60;649.00;-1.57;0
8;anti_air_building;1164.00;9.70;688.00;-1.57;0
8;synthetic_refinery;1164.00;9.50;645.00;-1.57;0
8;nuclear_reactor_spawn;1162.00;9.60;648.00;-1.57;0
8;rocket_site_spawn;1167.00;9.50;648.00;-1.57;0
8;radar_station;1144.00;9.60;645.00;-1.57;0
8;fuel_silo;1128.00;9.60;667.00;-1.57;0
8;floating_harbor;1171.00;9.50;640.00;-1.57;0
8;stronghold_network;1145.00;9.50;640.00;-1.57;0
8;special_project_facility_spawn;1166.00;9.50;642.00;-1.57;0
8;special_project_facility_spawn;1164.00;9.50;648.00;-1.57;0
8;special_project_facility_spawn;1149.00;9.70;685.00;-1.57;0
8;special_project_facility_spawn;1171.00;9.60;676.00;-1.57;0
8;special_project_facility_spawn;1179.00;9.60;669.00;-1.57;0
8;special_project_facility_spawn;1165.00;9.50;640.00;-1.57;0
8;special_project_facility_spawn;1152.00;9.70;690.00;-1.57;0
9;supply_node;1686.00;9.60;1567.00;-1.57;0
9;supply_node;1656.00;9.70;1559.00;-1.57;0
9;supply_node;1691.00;9.70;1579.00;-1.57;0
9;supply_node;1715.00;9.60;1541.00;-1.57;0
9;supply_node;1717.00;9.60;1528.00;-1.57;0
9;supply_node;1669.00;9.60;1541.00;-1.57;0
9;supply_node;1689.00;9.60;1588.00;-1.57;0
9;supply_node;1704.00;9.70;1573.00;-1.57;0
9;supply_node;1690.00;9.70;1576.00;-1.57;0
9;supply_node;1692.00;9.70;1571.00;-1.57;0
9;supply_node;1645.00;9.70;1593.00;-1.57;0
9;supply_node;1725.00;9.60;1533.00;-1.57;0
9;arms_factory;1703.00;9.60;1517.00;-1.57;0
9;arms_factory;1662.00;9.70;1558.00;-1.57;0
9;arms_factory;1640.00;9.70;1562.00;-1.57;0
9;arms_factory;1644.00;9.70;1559.00;-1.57;0
9;arms_factory;1712.00;9.70;1547.00;-1.57;0
9;arms_factory;1658.00;9.70;1583.00;-1.57;0
9;industrial_complex;1704.00;9.70;1545.00;-1.57;0
9;industrial_complex;1712.00;9.70;1564.00;-1.57;0
9;industrial_complex;1686.00;9.60;1566.00;-1.57;0
9;industrial_complex;1671.00;9.70;1582.00;-1.57;0
9;industrial_complex;1727.00;9.60;1529.00;-1.57;0
9;industrial_complex;1628.00;9.70;1566.00;-1.57;0
9;air_base;1640.00;9.70;1558.00;-1.57;0
9;bunker;1637.00;9.70;1548.00;-1.57;0
9;bunker;1696.00;9.70;1552.00;-1.57;0
9;bunker;1694.00;9.70;1582.00;-1.57;0
9;bunker;1629.00;9.70;1578.00;-1.57;0
9;bunker;1728.00;9.70;1533.00;-1.57;0
9;bunker;1692.00;9.70;1534.00;-1.57;0
9;bunker;1730.00;9.70;1551.00;-1.57;0
9;bunker;1653.00;9.70;1544.00;-1.57;0
9;bunker;1646.00;9.70;1592.00;-1.57;0
9;bunker;1651.00;9.70;1577.00;-1.57;0
9;bunker;1629.00;9.70;1562.00;-1.57;0
9;bunker;1694.00;9.70;1543.00;-1.57;0
9;anti_air_building;1719.00;9.60;1522.00;-1.57;0
9;anti_air_building;1643.00;9.70;1568.00;-1.57;0
9;anti_air_building;1727.00;9.70;1535.00;-1.57;0
9;synthetic_refinery;1646.00;9.70;1589.00;-1.57;0
9;nuclear_reactor_spawn;1632.00;9.80;1576.00;-1.57;0
9;rocket_site_spawn;1680.00;9.60;1559.00;-1.57;0
9;radar_station;1686.00;9.70;1528.00;-1.57;0
9;fuel_silo;1639.00;9.80;1593.00;-1.57;0
9;stronghold_network;1642.00;9.80;1585.00;-1.57;0
9;special_project_facility_spawn;1656.00;9.70;1574.00;-1.57;0
9;special_project_facility_spawn;1654.00;9.70;1556.00;-1.57;0
9;special_project_facility_spawn;1705.00;9.70;1541.00;-1.57;0
9;special_project_facility_spawn;1673.00;9.70;1573.00;-1.57;0
9;special_project_facility_spawn;1647.00;9.80;1597.00;-1.57;0
9;special_project_facility_spawn;1703.00;9.70;1572.00;-1.57;0
9;special_project_facility_spawn;1624.00;9.70;1558.00;-1.57;0
9;special_project_facility_spawn;1667.00;9.60;1545.00;-1.57;0
9;special_project_facility_spawn;1649.00;9.80;1598.00;-1.57;0
9;special_project_facility_spawn;1646.00;9.80;1544.00;-1.57;0
9;special_project_facility_spawn;1642.00;9.70;1547.00;-1.57;0
9;special_project_facility_spawn;1642.00;9.80;1595.00;-1.57;0
10;supply_node;1078.00;9.80;1224.00;-1.57;0
10;supply_node;1058.00;9.70;1184.00;-1.57;0
10;supply_node;1051.00;9.80;1230.00;-1.57;0
10;supply_node;1100.00;10.10;1212.00;-1.57;0
10;supply_node;1053.00;9.70;1212.00;-1.57;0
10;supply_node;1023.00;9.60;1204.00;-1.57;0
10;arms_factory;1039.00;9.80;1223.00;-1.57;0
10;arms_factory;1041.00;9.90;1230.00;-1.57;0
10;arms_factory;1050.00;9.70;1192.00;-1.57;0
10;arms_factory;1092.00;10.00;1207.00;-1.57;0
10;arms_factory;1049.00;9.80;1229.00;-1.57;0
10;arms_factory;1056.00;9.70;1194.00;-1.57;0
10;industrial_complex;1025.00;9.60;1209.00;-1.57;0
10;industrial_complex;1087.00;9.90;1222.00;-1.57;0
10;industrial_complex;1057.00;9.70;1192.00;-1.57;0
10;industrial_complex;1087.00;9.90;1176.00;-1.57;0
10;industrial_complex;1074.00;9.80;1203.00;-1.57;0
10;industrial_complex;1058.00;9.70;1186.00;-1.57;0
10;air_base;1031.00;9.70;1213.00;-1.57;0
10;bunker;1035.00;9.80;1226.00;-1.57;0
10;bunker;1089.00;9.90;1221.00;-1.57;0
10;bunker;1046.00;9.80;1221.00;-1.57;0
10;bunker;1072.00;9.80;1199.00;-1.57;0
10;bunker;1082.00;9.90;1213.00;-1.57;0
10;bunker;1066.00;9.70;1197.00;-1.57;0
10;anti_air_building;1024.00;9.60;1209.00;-1.57;0
10;anti_air_building;1076.00;9.80;1196.00;-1.57;0
10;anti_air_building;1063.00;9.70;1224.00;-1.57;0
10;synthetic_refinery;1052.00;9.70;1221.00;-1.57;0
10;nuclear_reactor_spawn;1030.00;9.60;1205.00;-1.57;0
10;rocket_site_spawn;1037.00;9.70;1216.00;-1.57;0
10;radar_station;1078.00;9.80;1185.00;-1.57;0
10;fuel_silo;1060.00;9.70;1225.00;-1.57;0
10;stronghold_network;1078.00;9.80;1190.00;-1.57;0
10;special_project_facility_spawn;1039.00;9.80;1220.00;-1.57;0
10;special_project_facility_spawn;1070.00;9.70;1197.00;-1.57;0
10;special_project_facility_spawn;1083.00;9.90;1214.00;-1.57;0
10;special_project_facility_spawn;1094.00;9.80;1189.00;-1.57;0
10;special_project_facility_spawn;1028.00;9.70;1212.00;-1.57;0
10;special_project_facility_spawn;1054.00;9.70;1199.00;-1.57;0
11;supply_node;1822.00;9.80;831.00;-1.57;0
11;supply_node;1820.00;9.80;823.00;-1.57;0
11;supply_node;1821.00;9.80;822.00;-1.57;0
11;supply_node;1867.00;9.80;780.00;-1.57;0
11;supply_node;1837.00;9.80;782.00;-1.57;0
11;supply_node;1846.00;9.80;808.00;-1.57;0
11;supply_node;1810.00;9.70;773.00;-1.57;0
11;arms_factory;1825.00;9.80;834.00;-1.57;0
11;arms_factory;1819.00;9.90;805.00;-1.57;0
11;arms_factory;1848.00;9.80;798.00;-1.57;0
11;arms_factory;1816.00;9.70;767.00;-1.57;0
11;arms_factory;1845.00;9.70;781.00;-1.57;0
11;arms_factory;1826.00;9.90;812.00;-1.57;0
11;industrial_complex;1830.00;9.90;797.00;-1.57;0
11;industrial_complex;1822.00;9.90;835.00;-1.57;0
11;industrial_complex;1826.00;9.70;780.00;-1.57;0
11;industrial_complex;1811.00;9.90;799.00;-1.57;0
11;industrial_complex;1816.00;9.90;795.00;-1.57;0
11;industrial_complex;1851.00;9.80;806.00;-1.57;0
11;air_base;1811.00;9.70;770.00;-1.57;0
11;bunker;1839.00;9.80;838.00;-1.57;0
11;bunker;1824.00;9.80;769.00;-1.57;0
11;bunker;1828.00;9.90;800.00;-1.57;0
11;bunker;1838.00;9.90;805.00;-1.57;0
11;bunker;1835.00;9.80;828.00;-1.57;0
11;bunker;1854.00;9.70;781.00;-1.57;0
11;bunker;1850.00;9.80;775.00;-1.57;0
11;anti_air_building;1846.00;9.80;814.00;-1.57;0
11;anti_air_building;1821.00;9.80;824.00;-1.57;0
11;anti_air_building;1800.00;9.80;790.00;-1.57;0
11;synthetic_refinery;1864.00;9.80;777.00;-1.57;0
11;nuclear_reactor_spawn;1828.00;9.80;825.00;-1.57;0
11;rocket_site_spawn;1832.00;9.80;840.00;-1.57;0
11;radar_station;1836.00;9.80;813.00;-1.57;0
11;fuel_silo;1825.00;9.70;774.00;-1.57;0
11;stronghold_network;1856.00;9.80;798.00;-1.57;0
11;special_project_facility_spawn;1800.00;9.80;783.00;-1.57;0
11;special_project_facility_spawn;1854.00;9.80;792.00;-1.57;0
11;special_project_facility_spawn;1861.00;9.80;802.00;-1.57;0
11;special_project_facility_spawn;1851.00;9.90;813.00;-1.57;0
11;special_project_facility_spawn;1867.00;9.70;785.00;-1.57;0
11;special_project_facility_spawn;1869.00;9.70;791.00;-1.57;0
11;special_project_facility_spawn;1820.00;9.90;793.00;-1.57;0
12;supply_node;1498.00;9.90;1336.00;-1.57;0
12;supply_node;1435.00;10.10;1355.00;-1.57;0
12;supply_node;1496.00;9.90;1339.00;-1.57;0
12;supply_node;1491.00;10.00;1355.00;-1.57;0
12;arms_factory;1506.00;10.00;1351.00;-1.57;0
12;arms_factory;1494.00;9.90;1340.00;-1.57;0
12;arms_factory;1479.00;10.10;1345.00;-1.57;0
12;arms_factory;1495.00;10.00;1349.00;-1.57;0
